| DefaultFileItem                 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/DefaultFileItem.java:57:12:57:26                  | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/DefaultFileItem.java:63:30:65:5                  | DefaultFileItem(String, String, boolean, String, int, File) |    6 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/DefaultFileItem.java:58:13:58:28                  | super(...)                        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/DefaultFileItem.java:64:9:64:88                   |
| MockPortletActionRequest        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/test/java/org/apache/commons/fileupload/portlet/MockPortletActionRequest.java:52:12:52:35 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/test/java/org/apache/commons/fileupload/portlet/MockPortletActionRequest.java:52:89:54:5 | MockPortletActionRequest(byte[], String)                    |    2 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/test/java/org/apache/commons/fileupload/portlet/MockPortletActionRequest.java:52:37:52:60 | new ByteArrayInputStream(...)     | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/test/java/org/apache/commons/fileupload/portlet/MockPortletActionRequest.java:53:14:53:50 |
| MockPortletActionRequest        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/test/java/org/apache/commons/fileupload/portlet/MockPortletActionRequest.java:52:12:52:35 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/test/java/org/apache/commons/fileupload/portlet/MockPortletActionRequest.java:52:89:54:5 | MockPortletActionRequest(byte[], String)                    |    2 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/test/java/org/apache/commons/fileupload/portlet/MockPortletActionRequest.java:52:63:52:86 | this(...)                         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/test/java/org/apache/commons/fileupload/portlet/MockPortletActionRequest.java:53:9:53:85  |
| MockPortletActionRequest        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/test/java/org/apache/commons/fileupload/portlet/MockPortletActionRequest.java:52:12:52:35 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/test/java/org/apache/commons/fileupload/portlet/MockPortletActionRequest.java:52:89:54:5 | MockPortletActionRequest(byte[], String)                    |    2 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/test/java/org/apache/commons/fileupload/portlet/MockPortletActionRequest.java:52:63:52:86 | new ByteArrayInputStream(...)     | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/test/java/org/apache/commons/fileupload/portlet/MockPortletActionRequest.java:53:14:53:50 |
| PortletFileUpload               | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/portlet/PortletFileUpload.java:62:12:62:28        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/portlet/PortletFileUpload.java:62:63:64:5        | PortletFileUpload(FileItemFactory)                          |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/portlet/PortletFileUpload.java:62:30:62:60        | super(...)                        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/portlet/PortletFileUpload.java:63:9:63:31         |
| LimitedInputStream              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/util/LimitedInputStream.java:45:12:45:29          | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/util/LimitedInputStream.java:45:71:48:5          | LimitedInputStream(InputStream, long)                       |    2 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/util/LimitedInputStream.java:45:31:45:53          | super(...)                        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/util/LimitedInputStream.java:46:9:46:27           |
| LimitedInputStream              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/util/LimitedInputStream.java:45:12:45:29          | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/util/LimitedInputStream.java:45:71:48:5          | LimitedInputStream(InputStream, long)                       |    2 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/util/LimitedInputStream.java:45:56:45:68          | super(...)                        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/util/LimitedInputStream.java:46:9:46:27           |
| ParseException                  | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/util/mime/ParseException.java:32:5:32:18          | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/util/mime/ParseException.java:32:36:34:5         | ParseException(String)                                      |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/util/mime/ParseException.java:32:20:32:33         | super(...)                        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/util/mime/ParseException.java:33:9:33:23          |
| DefaultFileItemFactory         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/DefaultFileItemFactory.java:50:12:50:33                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/DefaultFileItemFactory.java:50:37:52:5                    | DefaultFileItemFactory()         |    0 |      | super(...)         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/DefaultFileItemFactory.java:51:9:51:16                    |
| DefaultFileItemTest            | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/test/java/org/apache/commons/fileupload/DefaultFileItemTest.java:21:14:21:32                      | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/test/java/org/apache/commons/fileupload/DefaultFileItemTest.java:21:14:21:32                      | DefaultFileItemTest()            |    0 |      | super(...)         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/test/java/org/apache/commons/fileupload/DefaultFileItemTest.java:21:14:21:32                      |
| DiskFileItemSerializeTest      | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/test/java/org/apache/commons/fileupload/DiskFileItemSerializeTest.java:29:14:29:38                | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/test/java/org/apache/commons/fileupload/DiskFileItemSerializeTest.java:29:14:29:38                | DiskFileItemSerializeTest()      |    0 |      | super(...)         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/test/java/org/apache/commons/fileupload/DiskFileItemSerializeTest.java:29:14:29:38                |
| FileItemHeadersTest            | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/test/java/org/apache/commons/fileupload/FileItemHeadersTest.java:30:14:30:32                      | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/test/java/org/apache/commons/fileupload/FileItemHeadersTest.java:30:14:30:32                      | FileItemHeadersTest()            |    0 |      | super(...)         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/test/java/org/apache/commons/fileupload/FileItemHeadersTest.java:30:14:30:32                      |
| ItemSkippedException           | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItemStream.java:42:11:42:30                           | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItemStream.java:42:11:42:30                           | ItemSkippedException()           |    0 |      | super(...)         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileItemStream.java:42:11:42:30                           |
| FileUpload                     | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileUpload.java:43:12:43:21                               | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileUpload.java:43:25:45:5                                | FileUpload()                     |    0 |      | super(...)         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileUpload.java:44:9:44:16                                |
| FileItemStreamImpl             | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileUploadBase.java:546:15:546:32                         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileUploadBase.java:546:15:546:32                         | FileItemStreamImpl()             |    0 |      | super(...)         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileUploadBase.java:546:15:546:32                         |
| InvalidContentTypeException    | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileUploadBase.java:738:16:738:42                         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileUploadBase.java:738:46:740:9                          | InvalidContentTypeException()    |    0 |      | super(...)         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileUploadBase.java:739:13:739:20                         |
| SizeLimitExceededException     | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileUploadBase.java:882:16:882:41                         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileUploadBase.java:882:45:884:9                          | SizeLimitExceededException()     |    0 |      | this(...)          | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileUploadBase.java:883:13:883:29                         |
| UnknownSizeException           | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileUploadBase.java:858:16:858:35                         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileUploadBase.java:858:39:860:9                          | UnknownSizeException()           |    0 |      | super(...)         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileUploadBase.java:859:13:859:20                         |
| FileUploadBase                 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileUploadBase.java:39:23:39:36                           | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileUploadBase.java:39:23:39:36                           | FileUploadBase()                 |    0 |      | <obinit>(...)      | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileUploadBase.java:39:23:39:36                           |
| FileUploadBase                 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileUploadBase.java:39:23:39:36                           | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileUploadBase.java:39:23:39:36                           | FileUploadBase()                 |    0 |      | super(...)         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileUploadBase.java:39:23:39:36                           |
| FileUploadException            | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileUploadException.java:35:12:35:30                      | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileUploadException.java:35:34:37:5                       | FileUploadException()            |    0 |      | this(...)          | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileUploadException.java:36:9:36:25                       |
| IllegalBoundaryException       | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/MultipartStream.java:611:16:611:39                        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/MultipartStream.java:611:43:613:9                         | IllegalBoundaryException()       |    0 |      | super(...)         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/MultipartStream.java:612:13:612:20                        |
| ItemInputStream                | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/MultipartStream.java:643:9:643:23                         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/MultipartStream.java:643:27:645:9                         | ItemInputStream()                |    0 |      | findSeparator(...) | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/MultipartStream.java:644:13:644:27                        |
| ItemInputStream                | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/MultipartStream.java:643:9:643:23                         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/MultipartStream.java:643:27:645:9                         | ItemInputStream()                |    0 |      | super(...)         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/MultipartStream.java:643:9:643:23                         |
| MalformedStreamException       | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/MultipartStream.java:590:16:590:39                        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/MultipartStream.java:590:43:592:9                         | MalformedStreamException()       |    0 |      | super(...)         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/MultipartStream.java:591:13:591:20                        |
| MultipartStream                | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/MultipartStream.java:216:12:216:26                        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/MultipartStream.java:216:30:218:5                         | MultipartStream()                |    0 |      | this(...)          | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/MultipartStream.java:217:9:217:31                         |
| MultipartStreamTest            | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/test/java/org/apache/commons/fileupload/MultipartStreamTest.java:27:14:27:32                      | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/test/java/org/apache/commons/fileupload/MultipartStreamTest.java:27:14:27:32                      | MultipartStreamTest()            |    0 |      | super(...)         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/test/java/org/apache/commons/fileupload/MultipartStreamTest.java:27:14:27:32                      |
| ParameterParser                | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:55:12:55:26                          | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:55:30:57:5                           | ParameterParser()                |    0 |      | <obinit>(...)      | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:55:12:55:26                          |
| ParameterParser                | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:55:12:55:26                          | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:55:30:57:5                           | ParameterParser()                |    0 |      | super(...)         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/ParameterParser.java:56:9:56:16                           |
| ParameterParserTest            | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/test/java/org/apache/commons/fileupload/ParameterParserTest.java:27:14:27:32                      | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/test/java/org/apache/commons/fileupload/ParameterParserTest.java:27:14:27:32                      | ParameterParserTest()            |    0 |      | super(...)         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/test/java/org/apache/commons/fileupload/ParameterParserTest.java:27:14:27:32                      |
| ProgressListenerTest           | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/test/java/org/apache/commons/fileupload/ProgressListenerTest.java:23:14:23:33                     | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/test/java/org/apache/commons/fileupload/ProgressListenerTest.java:23:14:23:33                     | ProgressListenerTest()           |    0 |      | super(...)         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/test/java/org/apache/commons/fileupload/ProgressListenerTest.java:23:14:23:33                     |
| Util                           | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/test/java/org/apache/commons/fileupload/Util.java:24:14:24:17                                     | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/test/java/org/apache/commons/fileupload/Util.java:24:14:24:17                                     | Util()                           |    0 |      | super(...)         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/test/java/org/apache/commons/fileupload/Util.java:24:14:24:17                                     |
| DiskFileItemFactory            | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItemFactory.java:85:12:85:30                 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItemFactory.java:85:34:87:5                  | DiskFileItemFactory()            |    0 |      | this(...)          | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/disk/DiskFileItemFactory.java:86:9:86:43                  |
| PortletFileUpload              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/portlet/PortletFileUpload.java:51:12:51:28                | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/portlet/PortletFileUpload.java:51:32:53:5                 | PortletFileUpload()              |    0 |      | super(...)         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/portlet/PortletFileUpload.java:52:9:52:16                 |
| ServletRequestContext          | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/servlet/ServletRequestContext.java:24:14:24:34            | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/servlet/ServletRequestContext.java:24:14:24:34            | ServletRequestContext()          |    0 |      | super(...)         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/servlet/ServletRequestContext.java:24:14:24:34            |
| FileItemHeadersImpl            | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/util/FileItemHeadersImpl.java:35:14:35:32                 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/util/FileItemHeadersImpl.java:35:14:35:32                 | FileItemHeadersImpl()            |    0 |      | <obinit>(...)      | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/util/FileItemHeadersImpl.java:35:14:35:32                 |
| FileItemHeadersImpl            | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/util/FileItemHeadersImpl.java:35:14:35:32                 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/util/FileItemHeadersImpl.java:35:14:35:32                 | FileItemHeadersImpl()            |    0 |      | super(...)         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/util/FileItemHeadersImpl.java:35:14:35:32                 |
| Base64DecoderTestCase          | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/test/java/org/apache/commons/fileupload/util/mime/Base64DecoderTestCase.java:32:20:32:40          | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/test/java/org/apache/commons/fileupload/util/mime/Base64DecoderTestCase.java:32:20:32:40          | Base64DecoderTestCase()          |    0 |      | super(...)         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/test/java/org/apache/commons/fileupload/util/mime/Base64DecoderTestCase.java:32:20:32:40          |
| MimeUtilityTestCase            | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/test/java/org/apache/commons/fileupload/util/mime/MimeUtilityTestCase.java:31:20:31:38            | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/test/java/org/apache/commons/fileupload/util/mime/MimeUtilityTestCase.java:31:20:31:38            | MimeUtilityTestCase()            |    0 |      | super(...)         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/test/java/org/apache/commons/fileupload/util/mime/MimeUtilityTestCase.java:31:20:31:38            |
| QuotedPrintableDecoderTestCase | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/test/java/org/apache/commons/fileupload/util/mime/QuotedPrintableDecoderTestCase.java:32:20:32:49 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/test/java/org/apache/commons/fileupload/util/mime/QuotedPrintableDecoderTestCase.java:32:20:32:49 | QuotedPrintableDecoderTestCase() |    0 |      | super(...)         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/test/java/org/apache/commons/fileupload/util/mime/QuotedPrintableDecoderTestCase.java:32:20:32:49 |
| FileItemIteratorImpl           | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileUploadBase.java:543:19:543:38                         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileUploadBase.java:543:19:543:38                         | FileItemIteratorImpl()           |    0 |      | super(...)         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/FileUploadBase.java:543:19:543:38                         |
| Streams                        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/util/Streams.java:28:13:28:19                             | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/util/Streams.java:28:23:30:5                              | Streams()                        |    0 |      | super(...)         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/util/Streams.java:28:13:28:19                             |
| Base64Decoder                  | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/util/mime/Base64Decoder.java:127:13:127:25                | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/util/mime/Base64Decoder.java:127:29:129:5                 | Base64Decoder()                  |    0 |      | super(...)         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/util/mime/Base64Decoder.java:127:13:127:25                |
| MimeUtility                    | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/util/mime/MimeUtility.java:68:13:68:23                    | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/util/mime/MimeUtility.java:68:27:70:5                     | MimeUtility()                    |    0 |      | super(...)         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/util/mime/MimeUtility.java:68:13:68:23                    |
| QuotedPrintableDecoder         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/util/mime/QuotedPrintableDecoder.java:34:13:34:34         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/util/mime/QuotedPrintableDecoder.java:34:38:36:5          | QuotedPrintableDecoder()         |    0 |      | super(...)         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/main/java/org/apache/commons/fileupload/util/mime/QuotedPrintableDecoder.java:34:13:34:34         |
| Constants                      | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/test/java/org/apache/commons/fileupload/Constants.java:29:13:29:21                                | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/test/java/org/apache/commons/fileupload/Constants.java:29:25:29:26                                | Constants()                      |    0 |      | super(...)         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/commons-fileupload/src/test/java/org/apache/commons/fileupload/Constants.java:29:13:29:21                                |
