| StringConverterFactory   | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/StringConverterFactory.java:26:18:26:39   | findConverter     | findConverter(Class<?>)                       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/StringConverterFactory.java:35:24:35:36   | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/StringConverterFactory.java:35:24:35:36   |
| new TypeCapture<Entry<String,int[][]>>(...) { ... }                                           | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/Types.java:677:25:677:63                                            |                                                                        | ()                                                                       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/Types.java:677:25:677:63                                            | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/Types.java:677:25:677:63                                            |
| new TypeCapture<int[]>(...) { ... }                                                           | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/Types.java:684:28:684:45                                            |                                                                        | ()                                                                       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/Types.java:684:28:684:45                                            | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/Types.java:684:28:684:45                                            |
| new BooleanArrayStringConverter(...) { ... }                                                  | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/BooleanArrayStringConverterFactory.java:63:9:63:16          | getEffectiveType                                                       | getEffectiveType()                                                       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/BooleanArrayStringConverterFactory.java:97:29:97:44         | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/BooleanArrayStringConverterFactory.java:97:48:99:13         |
| new BooleanArrayStringConverter(...) { ... }                                                  | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/BooleanArrayStringConverterFactory.java:63:9:63:16          | convertFromString                                                      | convertFromString(Class<? extends boolean[]>, String)                    | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/BooleanArrayStringConverterFactory.java:77:30:77:46         | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/BooleanArrayStringConverterFactory.java:77:92:94:13         |
| new BooleanArrayStringConverter(...) { ... }                                                  | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/BooleanArrayStringConverterFactory.java:63:9:63:16          | convertToString                                                        | convertToString(boolean[])                                               | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/BooleanArrayStringConverterFactory.java:65:27:65:41         | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/BooleanArrayStringConverterFactory.java:65:60:74:13         |
| new BooleanArrayStringConverter(...) { ... }                                                  | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/BooleanArrayStringConverterFactory.java:63:9:63:16          |                                                                        | ()                                                                       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/BooleanArrayStringConverterFactory.java:63:9:63:16          | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/BooleanArrayStringConverterFactory.java:63:9:63:16          |
| new BooleanArrayStringConverter(...) { ... }                                                  | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/BooleanObjectArrayStringConverterFactory.java:64:9:64:16    | getEffectiveType                                                       | getEffectiveType()                                                       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/BooleanObjectArrayStringConverterFactory.java:100:29:100:44 | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/BooleanObjectArrayStringConverterFactory.java:100:48:102:13 |
| new BooleanArrayStringConverter(...) { ... }                                                  | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/BooleanObjectArrayStringConverterFactory.java:64:9:64:16    | convertFromString                                                      | convertFromString(Class<? extends Boolean[]>, String)                    | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/BooleanObjectArrayStringConverterFactory.java:78:30:78:46   | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/BooleanObjectArrayStringConverterFactory.java:78:92:97:13   |
| new BooleanArrayStringConverter(...) { ... }                                                  | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/BooleanObjectArrayStringConverterFactory.java:64:9:64:16    | convertToString                                                        | convertToString(Boolean[])                                               | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/BooleanObjectArrayStringConverterFactory.java:66:27:66:41   | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/BooleanObjectArrayStringConverterFactory.java:66:60:75:13   |
| new BooleanArrayStringConverter(...) { ... }                                                  | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/BooleanObjectArrayStringConverterFactory.java:64:9:64:16    |                                                                        | ()                                                                       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/BooleanObjectArrayStringConverterFactory.java:64:9:64:16    | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/BooleanObjectArrayStringConverterFactory.java:64:9:64:16    |
| new ByteArrayStringConverter(...) { ... }                                                     | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/ByteObjectArrayStringConverterFactory.java:64:9:64:16       | getEffectiveType                                                       | getEffectiveType()                                                       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/ByteObjectArrayStringConverterFactory.java:103:29:103:44    | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/ByteObjectArrayStringConverterFactory.java:103:48:105:13    |
| new ByteArrayStringConverter(...) { ... }                                                     | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/ByteObjectArrayStringConverterFactory.java:64:9:64:16       | convertFromString                                                      | convertFromString(Class<? extends Byte[]>, String)                       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/ByteObjectArrayStringConverterFactory.java:83:27:83:43      | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/ByteObjectArrayStringConverterFactory.java:83:86:100:13     |
| new ByteArrayStringConverter(...) { ... }                                                     | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/ByteObjectArrayStringConverterFactory.java:64:9:64:16       | convertToString                                                        | convertToString(Byte[])                                                  | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/ByteObjectArrayStringConverterFactory.java:66:27:66:41      | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/ByteObjectArrayStringConverterFactory.java:66:57:80:13      |
| new ByteArrayStringConverter(...) { ... }                                                     | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/ByteObjectArrayStringConverterFactory.java:64:9:64:16       |                                                                        | ()                                                                       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/ByteObjectArrayStringConverterFactory.java:64:9:64:16       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/ByteObjectArrayStringConverterFactory.java:64:9:64:16       |
| new CharecterArrayStringConverter(...) { ... }                                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/CharObjectArrayStringConverterFactory.java:66:9:66:16       | getEffectiveType                                                       | getEffectiveType()                                                       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/CharObjectArrayStringConverterFactory.java:118:29:118:44    | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/CharObjectArrayStringConverterFactory.java:118:48:120:13    |
| new CharecterArrayStringConverter(...) { ... }                                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/CharObjectArrayStringConverterFactory.java:66:9:66:16       | convertFromString                                                      | convertFromString(Class<? extends Character[]>, String)                  | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/CharObjectArrayStringConverterFactory.java:89:32:89:48      | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/CharObjectArrayStringConverterFactory.java:89:96:115:13     |
| new CharecterArrayStringConverter(...) { ... }                                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/CharObjectArrayStringConverterFactory.java:66:9:66:16       | convertToString                                                        | convertToString(Character[])                                             | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/CharObjectArrayStringConverterFactory.java:68:27:68:41      | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/CharObjectArrayStringConverterFactory.java:68:62:86:13      |
| new CharecterArrayStringConverter(...) { ... }                                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/CharObjectArrayStringConverterFactory.java:66:9:66:16       |                                                                        | ()                                                                       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/CharObjectArrayStringConverterFactory.java:66:9:66:16       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/CharObjectArrayStringConverterFactory.java:66:9:66:16       |
| new LongArrayStringConverter(...) { ... }                                                     | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:77:9:77:16          | getEffectiveType                                                       | getEffectiveType()                                                       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:110:29:110:44       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:110:48:112:13       |
| new LongArrayStringConverter(...) { ... }                                                     | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:77:9:77:16          | convertFromString                                                      | convertFromString(Class<? extends long[]>, String)                       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:92:27:92:43         | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:92:86:107:13        |
| new LongArrayStringConverter(...) { ... }                                                     | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:77:9:77:16          | convertToString                                                        | convertToString(long[])                                                  | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:79:27:79:41         | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:79:57:89:13         |
| new LongArrayStringConverter(...) { ... }                                                     | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:77:9:77:16          |                                                                        | ()                                                                       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:77:9:77:16          | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:77:9:77:16          |
| new IntArrayStringConverter(...) { ... }                                                      | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:118:9:118:16        | getEffectiveType                                                       | getEffectiveType()                                                       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:151:29:151:44       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:151:48:153:13       |
| new IntArrayStringConverter(...) { ... }                                                      | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:118:9:118:16        | convertFromString                                                      | convertFromString(Class<? extends int[]>, String)                        | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:133:26:133:42       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:133:84:148:13       |
| new IntArrayStringConverter(...) { ... }                                                      | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:118:9:118:16        | convertToString                                                        | convertToString(int[])                                                   | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:120:27:120:41       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:120:56:130:13       |
| new IntArrayStringConverter(...) { ... }                                                      | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:118:9:118:16        |                                                                        | ()                                                                       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:118:9:118:16        | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:118:9:118:16        |
| new ShortArrayStringConverter(...) { ... }                                                    | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:159:9:159:16        | getEffectiveType                                                       | getEffectiveType()                                                       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:192:29:192:44       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:192:48:194:13       |
| new ShortArrayStringConverter(...) { ... }                                                    | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:159:9:159:16        | convertFromString                                                      | convertFromString(Class<? extends short[]>, String)                      | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:174:28:174:44       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:174:88:189:13       |
| new ShortArrayStringConverter(...) { ... }                                                    | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:159:9:159:16        | convertToString                                                        | convertToString(short[])                                                 | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:161:27:161:41       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:161:58:171:13       |
| new ShortArrayStringConverter(...) { ... }                                                    | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:159:9:159:16        |                                                                        | ()                                                                       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:159:9:159:16        | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:159:9:159:16        |
| new DoubleArrayStringConverter(...) { ... }                                                   | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:200:9:200:16        | getEffectiveType                                                       | getEffectiveType()                                                       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:233:29:233:44       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:233:48:235:13       |
| new DoubleArrayStringConverter(...) { ... }                                                   | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:200:9:200:16        | convertFromString                                                      | convertFromString(Class<? extends double[]>, String)                     | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:215:29:215:45       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:215:90:230:13       |
| new DoubleArrayStringConverter(...) { ... }                                                   | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:200:9:200:16        | convertToString                                                        | convertToString(double[])                                                | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:202:27:202:41       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:202:59:212:13       |
| new DoubleArrayStringConverter(...) { ... }                                                   | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:200:9:200:16        |                                                                        | ()                                                                       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:200:9:200:16        | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:200:9:200:16        |
| new FloatArrayStringConverter(...) { ... }                                                    | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:241:9:241:16        | getEffectiveType                                                       | getEffectiveType()                                                       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:274:29:274:44       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:274:48:276:13       |
| new FloatArrayStringConverter(...) { ... }                                                    | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:241:9:241:16        | convertFromString                                                      | convertFromString(Class<? extends float[]>, String)                      | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:256:28:256:44       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:256:88:271:13       |
| new FloatArrayStringConverter(...) { ... }                                                    | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:241:9:241:16        | convertToString                                                        | convertToString(float[])                                                 | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:243:27:243:41       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:243:58:253:13       |
| new FloatArrayStringConverter(...) { ... }                                                    | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:241:9:241:16        |                                                                        | ()                                                                       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:241:9:241:16        | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericArrayStringConverterFactory.java:241:9:241:16        |
| new LongArrayStringConverter(...) { ... }                                                     | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericObjectArrayStringConverterFactory.java:78:9:78:16    | getEffectiveType                                                       | getEffectiveType()                                                       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericObjectArrayStringConverterFactory.java:113:29:113:44 | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericObjectArrayStringConverterFactory.java:113:48:115:13 |
| new LongArrayStringConverter(...) { ... }                                                     | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericObjectArrayStringConverterFactory.java:78:9:78:16    | convertFromString                                                      | convertFromString(Class<? extends Long[]>, String)                       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericObjectArrayStringConverterFactory.java:93:27:93:43   | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericObjectArrayStringConverterFactory.java:93:86:110:13  |
| new LongArrayStringConverter(...) { ... }                                                     | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericObjectArrayStringConverterFactory.java:78:9:78:16    | convertToString                                                        | convertToString(Long[])                                                  | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericObjectArrayStringConverterFactory.java:80:27:80:41   | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericObjectArrayStringConverterFactory.java:80:57:90:13   |
| new LongArrayStringConverter(...) { ... }                                                     | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericObjectArrayStringConverterFactory.java:78:9:78:16    |                                                                        | ()                                                                       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericObjectArrayStringConverterFactory.java:78:9:78:16    | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericObjectArrayStringConverterFactory.java:78:9:78:16    |
| new IntArrayStringConverter(...) { ... }                                                      | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericObjectArrayStringConverterFactory.java:121:9:121:16  | getEffectiveType                                                       | getEffectiveType()                                                       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericObjectArrayStringConverterFactory.java:156:29:156:44 | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericObjectArrayStringConverterFactory.java:156:48:158:13 |
| new IntArrayStringConverter(...) { ... }                                                      | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericObjectArrayStringConverterFactory.java:121:9:121:16  | convertFromString                                                      | convertFromString(Class<? extends Integer[]>, String)                    | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericObjectArrayStringConverterFactory.java:136:30:136:46 | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericObjectArrayStringConverterFactory.java:136:92:153:13 |
| new IntArrayStringConverter(...) { ... }                                                      | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericObjectArrayStringConverterFactory.java:121:9:121:16  | convertToString                                                        | convertToString(Integer[])                                               | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericObjectArrayStringConverterFactory.java:123:27:123:41 | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericObjectArrayStringConverterFactory.java:123:60:133:13 |
| new IntArrayStringConverter(...) { ... }                                                      | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericObjectArrayStringConverterFactory.java:121:9:121:16  |                                                                        | ()                                                                       | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericObjectArrayStringConverterFactory.java:121:9:121:16  | file:///home/ali/Documents/AlphaTrans/cleaned_reduced_projects/joda-convert/src/main/java/org/joda/convert/factory/NumericObjectArrayStringConverterFactory.java:121:9:121:16  |
