| import BufferedInputStream                 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/StreamPumper_ESTest.java:11:1:11:35                                         |
| import Timeout                             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/issues/Exec65Test.java:36:1:36:37                                           |
| import CommandLauncher                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecutor.java:27:1:27:56                                             |
| import CommandLauncher                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/launcher/CommandLauncherImpl_ESTest.java:16:1:16:56                         |
| import CommandLauncher                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/launcher/OS2CommandLauncher_ESTest.java:15:1:15:56                          |
| import CommandLauncherFactory              | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecutor.java:28:1:28:63                                             |
| import Java13CommandLauncher               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/launcher/CommandLauncherImpl_ESTest.java:17:1:17:62                         |
| import Java13CommandLauncher               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/launcher/CommandLauncherProxy_ESTest.java:14:1:14:62                        |
| import Java13CommandLauncher               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/launcher/Java13CommandLauncher_ESTest.java:15:1:15:62                       |
| import Java13CommandLauncher               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/launcher/OS2CommandLauncher_ESTest.java:16:1:16:62                          |
| import Java13CommandLauncher               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/launcher/WinNTCommandLauncher_ESTest.java:16:1:16:62                        |
| import OS2CommandLauncher                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/launcher/CommandLauncherImpl_ESTest.java:18:1:18:59                         |
| import OS2CommandLauncher                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/launcher/CommandLauncherProxy_ESTest.java:15:1:15:59                        |
| import OS2CommandLauncher                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/launcher/OS2CommandLauncher_ESTest.java:17:1:17:59                          |
| import VmsCommandLauncher                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/launcher/OS2CommandLauncher_ESTest.java:18:1:18:59                          |
| import VmsCommandLauncher                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/launcher/VmsCommandLauncher_ESTest.java:18:1:18:59                          |
| import VmsCommandLauncher                  | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/launcher/WinNTCommandLauncher_ESTest.java:17:1:17:59                        |
| import WinNTCommandLauncher                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/launcher/CommandLauncherImpl_ESTest.java:19:1:19:61                         |
| import WinNTCommandLauncher                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/launcher/CommandLauncherProxy_ESTest.java:16:1:16:61                        |
| import WinNTCommandLauncher                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/launcher/WinNTCommandLauncher_ESTest.java:18:1:18:61                        |
| import DebugUtils                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/main/java/org/apache/commons/exec/ExecuteWatchdog.java:26:1:26:47                                             |
| import DebugUtils                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/main/java/org/apache/commons/exec/InputStreamPumper.java:23:1:23:47                                           |
| import DebugUtils                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/main/java/org/apache/commons/exec/PumpStreamHandler.java:29:1:29:47                                           |
| import DebugUtils                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/main/java/org/apache/commons/exec/StreamPumper.java:24:1:24:47                                                |
| import DebugUtils                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/util/DebugUtils_ESTest.java:10:1:10:47                                      |
| import MapUtils                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/util/MapUtils_ESTest.java:13:1:13:45                                        |
| import StringUtils                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/main/java/org/apache/commons/exec/CommandLine.java:28:1:28:48                                                 |
| import StringUtils                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/main/java/org/apache/commons/exec/launcher/VmsCommandLauncher.java:31:1:31:48                                 |
| import StringUtils                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/CommandLineTest.java:28:1:28:48                                             |
| import StringUtils                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/util/StringUtils_ESTest.java:14:1:14:48                                     |
| import SandboxMode                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/CommandLine_ESTest_scaffolding.java:15:1:15:56                              |
| import SandboxMode                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/ExecuteException_ESTest_scaffolding.java:15:1:15:56                         |
| import SandboxMode                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecuteResultHandler_ESTest_scaffolding.java:15:1:15:56              |
| import SandboxMode                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/ExecuteWatchdog_ESTest_scaffolding.java:15:1:15:56                          |
| import SandboxMode                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/InputStreamPumper_ESTest_scaffolding.java:15:1:15:56                        |
| import SandboxMode                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/LogOutputStream_ESTest_scaffolding.java:14:1:14:56                          |
| import SandboxMode                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/OS_ESTest_scaffolding.java:15:1:15:56                                       |
| import SandboxMode                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/PumpStreamHandler_ESTest_scaffolding.java:15:1:15:56                        |
| import SandboxMode                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/ShutdownHookProcessDestroyer_ESTest_scaffolding.java:15:1:15:56             |
| import SandboxMode                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/StreamPumper_ESTest_scaffolding.java:15:1:15:56                             |
| import SandboxMode                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/ThreadUtil_ESTest_scaffolding.java:15:1:15:56                               |
| import SandboxMode                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/Watchdog_ESTest_scaffolding.java:15:1:15:56                                 |
| import SandboxMode                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/environment/DefaultProcessingEnvironment_ESTest_scaffolding.java:15:1:15:56 |
| import SandboxMode                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/environment/EnvironmentUtils_ESTest_scaffolding.java:15:1:15:56             |
| import SandboxMode                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/environment/OpenVmsProcessingEnvironment_ESTest_scaffolding.java:15:1:15:56 |
| import SandboxMode                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/launcher/CommandLauncherImpl_ESTest_scaffolding.java:15:1:15:56             |
| import SandboxMode                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/launcher/CommandLauncherProxy_ESTest_scaffolding.java:15:1:15:56            |
| import SandboxMode                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/launcher/Java13CommandLauncher_ESTest_scaffolding.java:15:1:15:56           |
| import SandboxMode                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/launcher/OS2CommandLauncher_ESTest_scaffolding.java:15:1:15:56              |
| import SandboxMode                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/launcher/VmsCommandLauncher_ESTest_scaffolding.java:15:1:15:56              |
| import SandboxMode                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/launcher/WinNTCommandLauncher_ESTest_scaffolding.java:15:1:15:56            |
| import SandboxMode                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/util/DebugUtils_ESTest_scaffolding.java:15:1:15:56                          |
| import SandboxMode                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/util/MapUtils_ESTest_scaffolding.java:15:1:15:56                            |
| import SandboxMode                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/util/StringUtils_ESTest_scaffolding.java:15:1:15:56                         |
| import ViolatedAssumptionAnswer            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/ExecuteWatchdog_ESTest.java:20:1:20:53                                      |
| import ViolatedAssumptionAnswer            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/InputStreamPumper_ESTest.java:20:1:20:53                                    |
| import ViolatedAssumptionAnswer            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/PumpStreamHandler_ESTest.java:25:1:25:53                                    |
| import ViolatedAssumptionAnswer            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/ShutdownHookProcessDestroyer_ESTest.java:14:1:14:53                         |
| import ViolatedAssumptionAnswer            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/StreamPumper_ESTest.java:21:1:21:53                                         |
| import ViolatedAssumptionAnswer            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/ThreadUtil_ESTest.java:16:1:16:53                                           |
| import ViolatedAssumptionAnswer            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/Watchdog_ESTest.java:18:1:18:53                                             |
| import MockFile                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/CommandLine_ESTest.java:16:1:16:50                                          |
| import MockFile                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/InputStreamPumper_ESTest.java:21:1:21:50                                    |
| import MockFile                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/launcher/CommandLauncherImpl_ESTest.java:22:1:22:50                         |
| import MockFile                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/launcher/Java13CommandLauncher_ESTest.java:18:1:18:50                       |
| import MockFile                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/launcher/OS2CommandLauncher_ESTest.java:21:1:21:50                          |
| import MockFile                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/launcher/WinNTCommandLauncher_ESTest.java:21:1:21:50                        |
| import MockFile                            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/util/StringUtils_ESTest.java:17:1:17:50                                     |
| import MockFileInputStream                 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/InputStreamPumper_ESTest.java:22:1:22:61                                    |
| import MockFileOutputStream                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/InputStreamPumper_ESTest.java:23:1:23:62                                    |
| import MockFileOutputStream                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/PumpStreamHandler_ESTest.java:26:1:26:62                                    |
| import MockPrintStream                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/PumpStreamHandler_ESTest.java:27:1:27:57                                    |
| import MockException                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/ExecuteWatchdog_ESTest.java:21:1:21:57                                      |
| import MockThread                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/PumpStreamHandler_ESTest.java:28:1:28:54                                    |
| import MockThread                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/ThreadUtil_ESTest.java:17:1:17:54                                           |
| import MockThrowable                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecuteResultHandler_ESTest.java:16:1:16:57                          |
| import MockThrowable                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/ExecuteException_ESTest.java:13:1:13:57                                     |
| import Sandbox                             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/CommandLine_ESTest_scaffolding.java:14:1:14:44                              |
| import Sandbox                             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/ExecuteException_ESTest_scaffolding.java:14:1:14:44                         |
| import Sandbox                             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecuteResultHandler_ESTest_scaffolding.java:14:1:14:44              |
| import Sandbox                             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/ExecuteWatchdog_ESTest_scaffolding.java:14:1:14:44                          |
| import Sandbox                             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/InputStreamPumper_ESTest_scaffolding.java:14:1:14:44                        |
| import Sandbox                             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/LogOutputStream_ESTest_scaffolding.java:13:1:13:44                          |
| import Sandbox                             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/OS_ESTest_scaffolding.java:14:1:14:44                                       |
| import Sandbox                             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/PumpStreamHandler_ESTest_scaffolding.java:14:1:14:44                        |
| import Sandbox                             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/ShutdownHookProcessDestroyer_ESTest_scaffolding.java:14:1:14:44             |
| import Sandbox                             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/StreamPumper_ESTest_scaffolding.java:14:1:14:44                             |
| import Sandbox                             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/ThreadUtil_ESTest_scaffolding.java:14:1:14:44                               |
| import Sandbox                             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/Watchdog_ESTest_scaffolding.java:14:1:14:44                                 |
| import Sandbox                             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/environment/DefaultProcessingEnvironment_ESTest_scaffolding.java:14:1:14:44 |
| import Sandbox                             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/environment/EnvironmentUtils_ESTest_scaffolding.java:14:1:14:44             |
| import Sandbox                             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/environment/OpenVmsProcessingEnvironment_ESTest_scaffolding.java:14:1:14:44 |
| import Sandbox                             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/launcher/CommandLauncherImpl_ESTest_scaffolding.java:14:1:14:44             |
| import Sandbox                             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/launcher/CommandLauncherProxy_ESTest_scaffolding.java:14:1:14:44            |
| import Sandbox                             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/launcher/Java13CommandLauncher_ESTest_scaffolding.java:14:1:14:44           |
| import Sandbox                             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/launcher/OS2CommandLauncher_ESTest_scaffolding.java:14:1:14:44              |
| import Sandbox                             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/launcher/VmsCommandLauncher_ESTest_scaffolding.java:14:1:14:44              |
| import Sandbox                             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/launcher/WinNTCommandLauncher_ESTest_scaffolding.java:14:1:14:44            |
| import Sandbox                             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/util/DebugUtils_ESTest_scaffolding.java:14:1:14:44                          |
| import Sandbox                             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/util/MapUtils_ESTest_scaffolding.java:14:1:14:44                            |
| import Sandbox                             | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/util/StringUtils_ESTest_scaffolding.java:14:1:14:44                         |
| import static EvoAssertions.*              | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/CommandLine_ESTest.java:10:1:10:51                                          |
| import static EvoAssertions.*              | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/DefaultExecuteResultHandler_ESTest.java:10:1:10:51                          |
| import static EvoAssertions.*              | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/ExecuteWatchdog_ESTest.java:11:1:11:51                                      |
| import static EvoAssertions.*              | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/OS_ESTest.java:10:1:10:51                                                   |
| import static EvoAssertions.*              | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/PumpStreamHandler_ESTest.java:11:1:11:51                                    |
| import static EvoAssertions.*              | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/ThreadUtil_ESTest.java:11:1:11:51                                           |
| import static EvoAssertions.*              | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/Watchdog_ESTest.java:11:1:11:51                                             |
| import static EvoAssertions.*              | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/environment/EnvironmentUtils_ESTest.java:10:1:10:51                         |
| import static EvoAssertions.*              | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/launcher/CommandLauncherImpl_ESTest.java:10:1:10:51                         |
| import static EvoAssertions.*              | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/launcher/CommandLauncherProxy_ESTest.java:10:1:10:51                        |
| import static EvoAssertions.*              | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/launcher/Java13CommandLauncher_ESTest.java:10:1:10:51                       |
| import static EvoAssertions.*              | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/launcher/OS2CommandLauncher_ESTest.java:10:1:10:51                          |
| import static EvoAssertions.*              | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/launcher/VmsCommandLauncher_ESTest.java:10:1:10:51                          |
| import static EvoAssertions.*              | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/launcher/WinNTCommandLauncher_ESTest.java:10:1:10:51                        |
| import static EvoAssertions.*              | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/util/StringUtils_ESTest.java:10:1:10:51                                     |
| import static Mockito.*                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/ExecuteWatchdog_ESTest.java:10:1:10:56                                      |
| import static Mockito.*                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/ExecuteWatchdog_ESTest_scaffolding.java:17:1:17:56                          |
| import static Mockito.*                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/InputStreamPumper_ESTest.java:10:1:10:56                                    |
| import static Mockito.*                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/InputStreamPumper_ESTest_scaffolding.java:17:1:17:56                        |
| import static Mockito.*                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/PumpStreamHandler_ESTest.java:10:1:10:56                                    |
| import static Mockito.*                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/PumpStreamHandler_ESTest_scaffolding.java:17:1:17:56                        |
| import static Mockito.*                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/ShutdownHookProcessDestroyer_ESTest.java:10:1:10:56                         |
| import static Mockito.*                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/ShutdownHookProcessDestroyer_ESTest_scaffolding.java:17:1:17:56             |
| import static Mockito.*                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/StreamPumper_ESTest.java:10:1:10:56                                         |
| import static Mockito.*                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/StreamPumper_ESTest_scaffolding.java:17:1:17:56                             |
| import static Mockito.*                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/ThreadUtil_ESTest.java:10:1:10:56                                           |
| import static Mockito.*                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/ThreadUtil_ESTest_scaffolding.java:17:1:17:56                               |
| import static Mockito.*                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/Watchdog_ESTest.java:10:1:10:56                                             |
| import static Mockito.*                    | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/Watchdog_ESTest_scaffolding.java:17:1:17:56                                 |
| import static Assert.*                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-exec/src/test/java/org/apache/commons/exec/CommandLine_ESTest.java:9:1:9:33                                            |
